_id,index,id,Year,Type,Country,State,Activity,Sex,Age,Injury
6696ff4dc10ca7acadf71769,562,562,2018,Unprovoked,NEW ZEALAND,North Island,Surfing,M,25,Severe lacerations to arm and hand and cut to face
6696ff4dc10ca7acadf7176a,563,563,2018,Watercraft,SAMOA,Upolo,Surf skiing ,M,NaN,"No injury, tail of surf ski bitten off"
6696ff4dc10ca7acadf7176b,564,564,2018,Questionable,AUSTRALIA,Western Australia,Spearfishing,M,NaN,"No injury, claimed he was bumped by shark"
6696ff4dc10ca7acadf7176c,565,565,2018,Unprovoked,USA,Florida,Surfing,F,NaN,Black eye
6696ff4dc10ca7acadf7176d,566,566,2018,Provoked,AUSTRALIA,Queensland,Fishing,M,55,Injury to upper left arm by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf7176e,567,567,2018,Unprovoked,USA,California,Diving,M,13,Traumatic injuries to upper torso
6696ff4dc10ca7acadf7176f,568,568,2018,Unprovoked,AUSTRALIA,Northern Territory ,NaN,M,17,Knee bitten
6696ff4dc10ca7acadf71770,569,569,2018,Watercraft,USA,California,Fishing,M,55,"No injury, shark nicked kayak"
6696ff4dc10ca7acadf71771,570,570,2018,Provoked,FIJI,Vanua Levu,Diving,M,30s,Abrasion to leg when he kicked the shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71772,571,571,2018,Unprovoked,BAHAMAS,Abaco Islands,Spearfishing,F,32,Lacerations to fingers
6696ff4dc10ca7acadf71773,572,572,2018,Questionable,USA,Florida,NaN,F,NaN,Cuts to hand
6696ff4dc10ca7acadf71774,573,573,2018,Unprovoked,JAMAICA,St. Marys Parish,Spearfishing,M,43,FATAL
6696ff4dc10ca7acadf71775,574,574,2018,Unprovoked,AUSTRALIA,Queensland,Swimming,F,12,Serious injury to left thigh
6696ff4dc10ca7acadf71776,575,575,2018,Unprovoked,AUSTRALIA,Queensland,Swimming,F,46,Serious injury to anterior right thigh
6696ff4dc10ca7acadf71777,576,576,2018,Unprovoked,USA,Massachusetts,Boogie boarding,M,26,FATAL
6696ff4dc10ca7acadf71778,577,577,2018,Unprovoked,USA,Florida,Surfing,M,39,Ankle bitten
6696ff4dc10ca7acadf71779,578,578,2018,Unprovoked,USA,Hawaii,Stand-Up Paddleboarding,M,23,Right arm bitten
6696ff4dc10ca7acadf7177a,579,579,2018,Unprovoked,USA,Florida,Surfing,M,60s,Calf bitten
6696ff4dc10ca7acadf7177b,580,580,2018,Provoked,IRELAND,County Cork,Fishing,M,40,Forearm bitten by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf7177c,581,581,2018,Unprovoked,BAHAMAS,NaN,Diving,M,NaN,Right foream bitten
6696ff4dc10ca7acadf7177d,582,582,2018,Unprovoked,USA,California,Swimming,M,14,Shark bumped chest but no injury 
6696ff4dc10ca7acadf7177e,583,583,2018,Unprovoked,BAHAMAS,Abaco Islands,Spearfishing,M,29,Lacerations to head and neck
6696ff4dc10ca7acadf7177f,584,584,2018,Unprovoked,USA,North Carolina,Surfing,M,14,Injury to right lower leg
6696ff4dc10ca7acadf71780,585,585,2018,Unprovoked,ITALY,"Chieti, Province",Playing,M,24,Calf bitten
6696ff4dc10ca7acadf71781,586,586,2018,Unprovoked,BAHAMAS,Abaco Islands,Standing,F,56,Injury to lower left leg
6696ff4dc10ca7acadf71782,587,587,2018,Questionable,USA,Maryland,NaN,M,NaN,Scratches to calf
6696ff4dc10ca7acadf71783,588,588,2018,Unprovoked,USA,Massachusetts,Swimming,M,61,"Lacerations to leg, hip and hand"
6696ff4dc10ca7acadf71784,589,589,2018,Unprovoked,USA,Texas,Spearfishing,M,42,Laceration to right leg above the knee
6696ff4dc10ca7acadf71785,590,590,2018,Unprovoked,USA,North Carolina,Standing,M,16,Injury to calf
6696ff4dc10ca7acadf71786,591,591,2018,Unprovoked,USA,North Carolina,Swimming/Standing,F,a minor,Injury to right calf
6696ff4dc10ca7acadf71787,592,592,2018,Unprovoked,EGYPT,NaN,Snorkeling,M,42,FATAL
6696ff4dc10ca7acadf71788,593,593,2018,Unprovoked,USA,Florida,Surfing,M,14,Minor cuts to hand
6696ff4dc10ca7acadf71789,594,594,2018,Provoked,CHINA,Guizhou Province,Putting hand in shark tank,F,6,Lacerations to fingers PROVOKED INCIDENT
6696ff4dc10ca7acadf7178a,595,595,2018,Unprovoked,USA,New York,Boogie Boarding,M,13,Minor puncture wounds to leg
6696ff4dc10ca7acadf7178b,596,596,2018,Unprovoked,USA,New York,Wading,F,12,Lacerations to lower leg
6696ff4dc10ca7acadf7178c,597,597,2018,Invalid,USA,Texas,Surfing,F,NaN,Single laceration to right thigh inconsistent with shark bite
6696ff4dc10ca7acadf7178d,598,598,2018,Invalid,COLOMBIA,San Andres and Providencia Archipelago,Fishing,M,62,"Autopsy confirmed death by drowning, shark bite were post-mortem"
6696ff4dc10ca7acadf7178e,599,599,2018,Provoked,USA,California,Wading,F,58, Surf washed the dying shark against her foot PROVOKED INCIDENT
6696ff4dc10ca7acadf7178f,600,600,2018,Under investigation,USA,Florida,Surfing,F,14,"Laceration to left thigh, possibly caused by surfboard "
6696ff4dc10ca7acadf71790,601,601,2018,Unprovoked,USA,Florida,Wading,M,17,Foot bitten
6696ff4dc10ca7acadf71791,602,602,2018,Unprovoked,USA,Florida,Surfing,M,30,Lacerations to left foot
6696ff4dc10ca7acadf71792,603,603,2018,Unprovoked,USA,Florida,Surfing,M,14,Minor injury to foot
6696ff4dc10ca7acadf71793,604,604,2018,Unprovoked,BAHAMAS,The Exuma Cays,Floating,F,19,Minor injury to wrist
6696ff4dc10ca7acadf71794,605,605,2018,Invalid,USA,Florida,Snorkeling,M,NaN,Injury to knee/lower leg
6696ff4dc10ca7acadf71795,606,606,2018,Unprovoked,USA,South Carolina,Boogie boarding,F,11,"Minor injury, puncture marks to left lower leg"
6696ff4dc10ca7acadf71796,607,607,2018,Watercraft,USA,California,Paddling,F,57,"No injury to occupant, outrigger canoe and paddle damaged"
6696ff4dc10ca7acadf71797,608,608,2018,Provoked,USA,Florida,Fishing,M,NaN,Injury to fingers while removing hook from shark          PROVOKED INCIDENT
6696ff4dc10ca7acadf71798,609,609,2018,Unprovoked,USA,Georgia,Standing,F,11,Minor injury to left thigh
6696ff4dc10ca7acadf71799,610,610,2018,Invalid,USA,Hawaii,Surfing,M,48,Injury to left lower leg from surfboard skeg
6696ff4dc10ca7acadf7179a,611,611,2018,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,NaN,Minor injury to lower leg
6696ff4dc10ca7acadf7179b,612,612,2018,Provoked,MEXICO,Colima,Free diving,M,NaN,Lacerations to leg & hand PROVOKED INCIDENT
6696ff4dc10ca7acadf7179c,613,613,2018,Unprovoked,AUSTRALIA,New South Wales,Kite surfing,M,NaN,"No injury, board bitten"
6696ff4dc10ca7acadf7179d,614,614,2018,Unprovoked,BRAZIL,Pernambuco,Swimming,M,18,FATAL
6696ff4dc10ca7acadf7179e,615,615,2018,Unprovoked,EGYPT,NaN,Scuba Diving,M,NaN,Laceration to right thigh
6696ff4dc10ca7acadf7179f,616,616,2018,Provoked,USA,Florida,Fishing,M,52,Minor injury to foot. PROVOKED INCIDENT
6696ff4dc10ca7acadf717a0,617,617,2018,Unprovoked,USA,Florida,Walking,M,15,Lower left leg bitten
6696ff4dc10ca7acadf717a1,618,618,2018,Unprovoked,USA,Florida,Standing,M,12,Minor injury to foot
6696ff4dc10ca7acadf717a2,619,619,2018,Provoked,AUSTRALIA,Queensland,Feeding sharks,M,32,Minor bite to hand by captive shark. PROVOKED INCIDENT
6696ff4dc10ca7acadf717a3,620,620,2018,Unprovoked,USA,South Carolina,Boogie boarding,M,10,Injuries to lower right leg and foot
6696ff4dc10ca7acadf717a4,621,621,2018,Unprovoked,USA,South Carolina,Swimming,M,10,Severe bite to right forearm
6696ff4dc10ca7acadf717a5,622,622,2018,Invalid,ENGLAND,Cornwall,Fishing,M,21,Injured by teeth of a dead porbeagle shark he was tossing overboard.
6696ff4dc10ca7acadf717a6,623,623,2018,Provoked,AUSTRALIA,Westerm Australia,Feeding sharks,F,34,Shallow lacerations to finger PROVOKED INCIDENT
6696ff4dc10ca7acadf717a7,624,624,2018,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,NaN,"Minor injury, marks on board"
6696ff4dc10ca7acadf717a8,625,625,2018,Questionable,AUSTRALIA,New South Wales,Surfing,M,NaN,"No injury, surfboard damaged"
6696ff4dc10ca7acadf717a9,626,626,2018,Unprovoked,THAILAND,Hua Hin,Swimming,M,NaN,Minor injury to ankle
6696ff4dc10ca7acadf717aa,627,627,2018,Provoked,USA,Texas,Fishing,M,NaN,Forearm bitten by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf717ab,628,628,2018,Unprovoked,COSTA RICA,Cocos Island,Scuba diving,M,30,"No injury, shark bit scuba gear"
6696ff4dc10ca7acadf717ac,629,629,2018,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,NaN,"No injury, knocked off board by shark"
6696ff4dc10ca7acadf717ad,630,630,2018,Questionable,AUSTRALIA,New South Wales,Surfing,M,NaN,No injury
6696ff4dc10ca7acadf717ae,631,631,2018,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,60,"No injury, knocked off board by shark"
6696ff4dc10ca7acadf717af,632,632,2018,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,NaN,"No injury, shark struck his leg"
6696ff4dc10ca7acadf717b0,633,633,2018,Unprovoked,MALDIVES,Alifu Alifu Atoll,Fishing,M,32,5-inch cut to hand
6696ff4dc10ca7acadf717b1,634,634,2018,Unprovoked,SOUTH AFRICA,Western Cape Province,Surf-skiing,M,33,"No injury, shark bit hole in ski"
6696ff4dc10ca7acadf717b2,635,635,2018,Unprovoked,USA,Hawaii,Body boarding,M,29,Lacerations to right lower leg
6696ff4dc10ca7acadf717b3,636,636,2018,Unprovoked,THAILAND,Hua Hin,Swimming,M,54,Lacerations to foot and ankle
6696ff4dc10ca7acadf717b4,637,637,2018,Unprovoked,BRAZIL,Pernambuco,Swimming,M,34,"Multiple severe injuries to arms and leg, leg subsequently surgically amputated"
6696ff4dc10ca7acadf717b5,638,638,2018,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,41,Laceration to right thigh
6696ff4dc10ca7acadf717b6,639,639,2018,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,37,Lacerations to legs
6696ff4dc10ca7acadf717b7,640,640,2018,Unprovoked,BAHAMAS,New Providence,Surfing,M,NaN,No Injury. Shark swam away with the surf board
6696ff4dc10ca7acadf717b8,641,641,2018,Invalid,BRAZIL,Alagoas,Fishing,M,56,Injury to ankle from marine animal trapped in weir PROVOKED INCIDENT. 
6696ff4dc10ca7acadf717b9,642,642,2018,Unprovoked,NEW CALEDONIA,NaN,Foilboarding,M,17,"No injury, shark bit board"
6696ff4dc10ca7acadf717ba,643,643,2018,Unprovoked,BAHAMAS,NaN,Swimming,M,12,"2 puncture wounds to left foot, abrasion to right foot"
6696ff4dc10ca7acadf717bb,644,644,2018,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,19,Lacerations to left knee & lower leg
6696ff4dc10ca7acadf717bc,645,645,2018,Unprovoked,USA,Hawaii,Stand-Up Paddleboarding,M,25,"Lacerations to right hand and arm, loss of right leg below the knee"
6696ff4dc10ca7acadf717bd,646,646,2018,Unprovoked,AUSTRALIA,Western Australia,Wading,M,10,Minor injuries to legs
6696ff4dc10ca7acadf717be,647,647,2018,Unprovoked,AUSTRALIA,Victoria,Swimming,M,69,"No injury, said to have been charged by sharks several times"
6696ff4dc10ca7acadf717bf,648,648,2018,Unprovoked,AUSTRALIA,Victoria,Surfing,M,18,"Minor injury, ankle grazed"
6696ff4dc10ca7acadf717c0,649,649,2018,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Scuba Diving,M,38, The shark & man simply collided; neither were injured
6696ff4dc10ca7acadf717c1,650,650,2018,Unprovoked,AUSTRALIA,New South Wales,Swimming,F,55,Laceratons to right leg & foot
6696ff4dc10ca7acadf717c2,651,651,2018,Provoked,AUSTRALIA,Victoria,Fishing,M,34,"Shark rammed kayak, no injury to occupant  PROVOKED INCIDENT"
6696ff4dc10ca7acadf717c3,652,652,2018,Unprovoked,AUSTRALIA,New South Wales,Walking,M,35,Puncture wounds to leff foot & lower leg
6696ff4dc10ca7acadf717c4,653,653,2018,Invalid,AUSTRALIA,Queensland,Swimming,F,NaN,"Collision with marine animal / No injury, no attack"
6696ff4dc10ca7acadf717c5,654,654,2018,Invalid,BRAZIL,"Boi Island, Victoria",Cleaning fish,F,46,Lacerations to 4 toes of right foot
6696ff4dc10ca7acadf717c6,655,655,2018,Unprovoked,ECUADOR,Galapagos Islands,Snorkeling,M,45,Injuries to right foot
6696ff4dc10ca7acadf717c7,656,656,2018,Invalid,AUSTRALIA,Western Australia,Spearfishing,M,14,"No injury no attack. This is considerd an ""encounter"""
6696ff4dc10ca7acadf717c8,657,657,2018,Unprovoked,AUSTRALIA,Western Australia,NaN,M,18,Injuries to right leg
6696ff4dc10ca7acadf717c9,658,658,2018,Unprovoked,NEW CALEDONIA,NaN,Spearfishing,M,40s,Injuries to abdomen and arm
6696ff4dc10ca7acadf717ca,659,659,2018,Unprovoked,FRENCH POLYNESIA,NaN,Surfing,M,45,Superficial bite to right thigh and left knee.
6696ff4dc10ca7acadf717cb,660,660,2018,Unprovoked,AUSTRALIA,Queensland,Diving,M,NaN,Severe laceration to left forearm
6696ff4dc10ca7acadf717cc,661,661,2018,Unprovoked,AUSTRALIA,New South Wales,Free diving,M,28,"No injury, shark took his swimfin"
6696ff4dc10ca7acadf717cd,662,662,2018,Unprovoked,BRAZIL,Fernando de Noronha,Surfing,M,20,Minor injury to left forearm
6696ff4dc10ca7acadf717ce,663,663,2018,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,NaN,Foot bitten
6696ff4dc10ca7acadf717cf,664,664,2017,Unprovoked,USA,Hawaii,Surfing,F,54,Severe lacerations to left thigh & knee
6696ff4dc10ca7acadf717d0,665,665,2017,Unprovoked,USA,California,Surfing,F,35,Foot bitten
6696ff4dc10ca7acadf717d1,666,666,2017,Provoked,MALAYSIA,Sepang,Fishing / Wading,M,24,"Minor injury to thigh, PROVOKED INCIDENT"
6696ff4dc10ca7acadf717d2,667,667,2017,Unprovoked,BAHAMAS,NaN,Snorkeling,F,25,Minor injury to arm
6696ff4dc10ca7acadf717d3,668,668,2017,Unprovoked,COSTA RICA,Cocos Island,Scuba Diving,M,26,Serious injury to leg
6696ff4dc10ca7acadf717d4,669,669,2017,Unprovoked,COSTA RICA,Cocos Island,Scuba diving,F,49,FATAL
6696ff4dc10ca7acadf717d5,670,670,2017,Sea Disaster,LIBYA,NaN,2 boats capsized,NaN,NaN,FATAL
6696ff4dc10ca7acadf717d6,671,671,2017,Unprovoked,USA,California,Spearfishing,M,25,Right leg bitten
6696ff4dc10ca7acadf717d7,672,672,2017,Unprovoked,USA,Florida,Surfing,F,14,Heel bitten
6696ff4dc10ca7acadf717d8,673,673,2017,Unprovoked,NaN,NaN,Surfing,M,24,Puncture wounds to feet
6696ff4dc10ca7acadf717d9,674,674,2017,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,25,Puncture wounds to left shoulder
6696ff4dc10ca7acadf717da,675,675,2017,Unprovoked,CUBA,Holquin Province,Night bathing,M,22,FATAL
6696ff4dc10ca7acadf717db,676,676,2017,Unprovoked,USA,Hawaii,Surfing,M,20s,Minor cuts to lower left leg
6696ff4dc10ca7acadf717dc,677,677,2017,Unprovoked,AUSTRALIA,Queensland,Snorkeling,M,7,Calf injured
6696ff4dc10ca7acadf717dd,678,678,2017,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,31,Minor injury to foot
6696ff4dc10ca7acadf717de,679,679,2017,Unprovoked,USA,Hawaii,Stand-Up Paddleboarding,M,NaN,No injury but shark bit SUP
6696ff4dc10ca7acadf717df,680,680,2017,Unprovoked,MAURITIUS,Pamplemousses ,Swimming,M,NaN,Minor injury to foot
6696ff4dc10ca7acadf717e0,681,681,2017,Unprovoked,USA,Florida,Surfing ,M,17,Lacerations to left foot
6696ff4dc10ca7acadf717e1,682,682,2017,Unprovoked,USA,Florida,Swimming,F,60,Severe lacerations to left hand & wrist
6696ff4dc10ca7acadf717e2,683,683,2017,Unprovoked,AUSTRALIA,South Australia,Kayaking / Fishing,F,15,Minor injuries
6696ff4dc10ca7acadf717e3,684,684,2017,Watercraft,NEW ZEALAND,North Island,Kayaking,M,NaN,"No injury, shark shook kayak x3 "
6696ff4dc10ca7acadf717e4,685,685,2017,Unprovoked,USA,Florida,Swimming,M,NaN,Puncture wounds & lacerations to foot
6696ff4dc10ca7acadf717e5,686,686,2017,Unprovoked,USA,Hawaii,Surfing,M,54,Lacerations to left hand
6696ff4dc10ca7acadf717e6,687,687,2017,Unprovoked,USA,Hawaii,Snorkeling,F,40,Abrasions
6696ff4dc10ca7acadf717e7,688,688,2017,Invalid,SOUTH AFRICA,Western Cape Province,Scuba Diving,M,31,"FATAL, but death was probably due to drowning"
6696ff4dc10ca7acadf717e8,689,689,2017,Unprovoked,USA,Florida,Surfing,M,NaN,Lacerations to lower left leg and foot
6696ff4dc10ca7acadf717e9,690,690,2017,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,NaN,"No injury, board damaged by shark"
6696ff4dc10ca7acadf717ea,691,691,2017,Invalid,USA,New York,Surfing,M,33,"Lacerations to right ankle, foot & toe"
6696ff4dc10ca7acadf717eb,692,692,2017,Unprovoked,USA,Florida,Surfing,M,NaN,Laceration to upper arm
6696ff4dc10ca7acadf717ec,693,693,2017,Unprovoked,USA,Florida,Surfing,M,NaN,Minor lacerations to sole of left foot
6696ff4dc10ca7acadf717ed,694,694,2017,Unprovoked,SPAIN,Canary Islands,Body surfing,M,13,Lacerations to right foot
6696ff4dc10ca7acadf717ee,695,695,2017,Unprovoked,USA,Florida,Surfing,M,28,Lacerations to left foot
6696ff4dc10ca7acadf717ef,696,696,2017,Invalid,SOUTH AFRICA,Western Cape Province,Scuba Diving,M,25,"FATAL, but death was probably due to drowning"
6696ff4dc10ca7acadf717f0,697,697,2017,NaN,SAMOA, Upolu Island,Fishing,M,NaN,Injuries to hands and legs
6696ff4dc10ca7acadf717f1,698,698,2017,Watercraft,AUSTRALIA,Westerm Australia,Fishing,NaN,NaN,"sharks rammed boats, no injury to occupants"
6696ff4dc10ca7acadf717f2,699,699,2017,Unprovoked,USA,Florida,Surfing,M,18,Lacerations to left foot
6696ff4dc10ca7acadf717f3,700,700,2017,Unprovoked,AUSTRALIA,Westerm Australia,Swimming,M,NaN,Minor injuries
6696ff4dc10ca7acadf717f4,701,701,2017,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,35,Minor lacerations to right hip
6696ff4dc10ca7acadf717f5,702,702,2017,Unprovoked,SOLOMON ISLANDS,NaN,Spearfishing,M,NaN,Foot bitten
6696ff4dc10ca7acadf717f6,703,703,2017,Unprovoked,SOUTH AFRICA,Western Cape Province,"Swimming, poaching abalone",M,NaN,FATAL
6696ff4dc10ca7acadf717f7,704,704,2017,Unprovoked,JAPAN,Shizuoka Prefecture,Surfing,M,42,Injury to ankle & feet
6696ff4dc10ca7acadf717f8,705,705,2017,Unprovoked,USA,Florida,Swimming,M,NaN,Lacerations to abdomen
6696ff4dc10ca7acadf717f9,706,706,2017,Unprovoked,USA,Texas,Swimming,F,NaN,Lacerations to foot
6696ff4dc10ca7acadf717fa,707,707,2017,Unprovoked,USA,Florida,Surfing,M,17,Minor injury to right hand
6696ff4dc10ca7acadf717fb,708,708,2017,Unprovoked,AUSTRALIA,Victoria,Surfing,M,37,"No injury, board bitten"
6696ff4dc10ca7acadf717fc,709,709,2017,Unprovoked,USA,Florida,Wading,F,3,Leg injured
6696ff4dc10ca7acadf717fd,710,710,2017,Invalid,SPAIN,Castellón,Swimming,F,11,Lacerations to left foot
6696ff4dc10ca7acadf717fe,711,711,2017,Watercraft,NEW ZEALAND,North Island,Canoeing,M,NaN,"No injury, shark bit canoe"
6696ff4dc10ca7acadf717ff,712,712,2017,Unprovoked,USA,Massachusetts,SUP,M,69,Not injured by shark but board bitten
6696ff4dc10ca7acadf71800,713,713,2017,Unprovoked,BAHAMAS,NaN,Spearfishing,M,NaN,Hand injured
6696ff4dc10ca7acadf71801,714,714,2017,Unprovoked,USA,South Carolina,Swimming,M,13,Minor cuts to sole & toes of left foot
6696ff4dc10ca7acadf71802,715,715,2017,Unprovoked,EGYPT,Red Sea Protectorate,Snorkeling,F,20,Bite to right leg/hip
6696ff4dc10ca7acadf71803,716,716,2017,Provoked,USA,Massachusetts,Fishing,M,34,Foot bitten by landed shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71804,717,717,2017,Watercraft,USA,California,Fishing,M,NaN,"No injury, bow of kayak bitten"
6696ff4dc10ca7acadf71805,718,718,2017,Unprovoked,USA,Florida,Skimboarding,M,15,Lacerations to lower leg
6696ff4dc10ca7acadf71806,719,719,2017,Invalid,USA,South Carolina,Swimming,M,10,Abrasions and cuts to sole of foot
6696ff4dc10ca7acadf71807,720,720,2017,Unprovoked,USA,South Carolina,NaN,F,12,Bite to left thigh / minor injury
6696ff4dc10ca7acadf71808,721,721,2017,Unprovoked,BAHAMAS,New Providence District,Snorkeling,F,NaN,Foot & ankle injured
6696ff4dc10ca7acadf71809,722,722,2017,Unprovoked,BAHAMAS,40 miles off Grand Bahama Island,Spearfishing,M,NaN,Severe lacerations to left hand
6696ff4dc10ca7acadf7180a,723,723,2017,Unprovoked,"ST HELENA, British overseas territory",Ascension Island,Surfing,M,37,Torso bitten
6696ff4dc10ca7acadf7180b,724,724,2017,Unprovoked,USA,New Jersey,NaN,F,NaN,Minor injury to hand
6696ff4dc10ca7acadf7180c,725,725,2017,Unprovoked,SPAIN,Majorca,Swimming,F,NaN,Abrasion to arm from shark's rough skin
6696ff4dc10ca7acadf7180d,726,726,2017,Unprovoked,USA,Florida,NaN,F,40,Foot bitten
6696ff4dc10ca7acadf7180e,727,727,2017,Invalid,USA,South Carolina,Swimming,F,8,Foot injured
6696ff4dc10ca7acadf7180f,728,728,2017,Watercraft,USA,California,Kayaking,M,40,"No injury, kayak bitten"
6696ff4dc10ca7acadf71810,729,729,2017,Unprovoked,USA,California,SUP,M,50,"No injury, shark bit paddleboard"
6696ff4dc10ca7acadf71811,730,730,2017,Unprovoked,USA,Washington,Surfing,M,NaN,Pulled off board by shark but no injury
6696ff4dc10ca7acadf71812,731,731,2017,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,NaN,"Minor injury, grazed by shark"
6696ff4dc10ca7acadf71813,732,732,2017,Watercraft,USA,California,Kayaking,M,NaN,"No injury, kayak bitten"
6696ff4dc10ca7acadf71814,733,733,2017,Unprovoked,USA,Florida,Swimming,M,46,Lower legs bitten
6696ff4dc10ca7acadf71815,734,734,2017,Provoked,MEXICO,Tabasco,Fishing,M,32,Hand bitten by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71816,735,735,2017,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,F,13,"No injury, shark bit surfboard"
6696ff4dc10ca7acadf71817,736,736,2017,Invalid,COMOROS,Anjouan,Fishing,NaN,NaN,"Skull found in shark, a probable drowning & scavenging"
6696ff4dc10ca7acadf71818,737,737,2017,Invalid,USA,South Carolina,Fishing,M,NaN,"Arm injured by hook, not by a shark"
6696ff4dc10ca7acadf71819,738,738,2017,Unprovoked,USA,South Carolina,Swimming,F,16,Left foot bitten
6696ff4dc10ca7acadf7181a,739,739,2017,Unprovoked,USA,Florida,Surfing,M,NaN,1 to 2-inch laceration behind knee
6696ff4dc10ca7acadf7181b,740,740,2017,Unprovoked,USA,South Carolina,Swimming,F,14,Leg bitten
6696ff4dc10ca7acadf7181c,741,741,2017,Unprovoked,REUNION,NaN,Body boarding,M,34,"No injury, shark bit surfboard "
6696ff4dc10ca7acadf7181d,742,742,2017,Unprovoked,SPAIN,Ibiza Island,Swimming,M,82,2-inch laceration to hand
6696ff4dc10ca7acadf7181e,743,743,2017,Unprovoked,FRENCH POLYNESIA,Marquesas,Surfing,M,NaN,Injuries to hand and wrist
6696ff4dc10ca7acadf7181f,744,744,2017,Unprovoked,BAHAMAS,NaN,Feeding sharks,F,NaN,Fingernail pulled off 
6696ff4dc10ca7acadf71820,745,745,2017,Unprovoked,AUSTRALIA,Western Australia,Body boarding,M,48,"No injury, board bitten"
6696ff4dc10ca7acadf71821,746,746,2017,Unprovoked,AUSTRALIA,Victoria,Surfing,F,NaN,"No injury, knocked off board"
6696ff4dc10ca7acadf71822,747,747,2017,Unprovoked,USA,Florida,Surfing,M,19,Laceration to left foot
6696ff4dc10ca7acadf71823,748,748,2017,Unprovoked,UNITED KINGDOM,South Devon,Surfing ,M,30,"Bruise to leg, cuts to hand sustained when he hit the shark"
6696ff4dc10ca7acadf71824,749,749,2017,Unprovoked,USA,Florida,Spearfishing,M,NaN,Laceration to shin
6696ff4dc10ca7acadf71825,750,750,2017,Unprovoked,BAHAMAS,New Providence ,Snorkeling,F,32,Right forearm severed 
6696ff4dc10ca7acadf71826,751,751,2017,Provoked,USA,South Carolina,Touching a shark,F,20,Right hand bitten by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71827,752,752,2017,Unprovoked,USA,Florida,Feeding sharks,M,NaN,Lacerations to right arm
6696ff4dc10ca7acadf71828,753,753,2017,Invalid,AUSTRALIA,New South Wales,Fishing ,M,73,Abrasion to right forearm from pectoral fin of a shark that leapt into his boat
6696ff4dc10ca7acadf71829,754,754,2017,Unprovoked,UNITED ARAB EMIRATES,"Sharjah, ",Spearfishing,M,41,Right leg severely bitten
6696ff4dc10ca7acadf7182a,755,755,2017,Provoked,AUSTRALIA,Queensland,Attempting to lasso a shark,M,29,Thigh nipped PROVOKED INCIDENT
6696ff4dc10ca7acadf7182b,756,756,2017,Unprovoked,MEXICO,Baja California Sur,Snorkeling,M,33,FATAL
6696ff4dc10ca7acadf7182c,757,757,2017,Invalid,USA,California,Surfing,F,18,"Laceration to thigh, likely caused by surfboard fin"
6696ff4dc10ca7acadf7182d,758,758,2017,Unprovoked,USA,California,Swimming,F,NaN,Major injury to posterior thigh
6696ff4dc10ca7acadf7182e,759,759,2017,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,14,Minor injury to right calf
6696ff4dc10ca7acadf7182f,760,760,2017,Unprovoked,USA,South Carolina,Surfing,F,33,Left foot bitten
6696ff4dc10ca7acadf71830,761,761,2017,Unprovoked,REUNION,Saint-Leu,Body boarding,M,28,FATAL
6696ff4dc10ca7acadf71831,762,762,2017,Unprovoked,NEW ZEALAND,South Island,Body boarding,F,20s,Puncture wounds & laceration above knee
6696ff4dc10ca7acadf71832,763,763,2017,Invalid,USA,Florida,Photo shoot,F,NaN,Alleged laceration to left ankle
6696ff4dc10ca7acadf71833,764,764,2017,Unprovoked,"ST HELENA, British overseas territory",Ascension Island,Snorkeling,F,40,Calf & foot bitten
6696ff4dc10ca7acadf71834,765,765,2017,Invalid,USA,South Carolina,Swimming,M,NaN,Laceration & puncture wounds to left foot
6696ff4dc10ca7acadf71835,766,766,2017,Unprovoked,USA,Florida,NaN,NaN,NaN,Minor bite to the foot
6696ff4dc10ca7acadf71836,767,767,2017,Unprovoked,AUSTRALIA,Western Australia,Surfing,F,17,FATAL
6696ff4dc10ca7acadf71837,768,768,2017,Unprovoked,USA,Hawaii,Surfing,M,28,Lower right leg severely injured
6696ff4dc10ca7acadf71838,769,769,2017,Unprovoked,USA,Florida,Surfing,M,17,Lacerations to right foot
